Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
21439595,7/27/2016 20:35,7/27/2016 21:07,70423,1949,1013,Isabella St & Federal St (PNC Park),1018,37th St & Butler St,Customer
21439629,7/27/2016 20:40,7/27/2016 20:50,70337,592,1032,Walnut St & College St,1028,Penn Ave & Putnam St (Bakery Square),Customer
21439650,7/27/2016 20:43,7/27/2016 21:51,70042,4076,1041,Fifth Ave & S Bouquet St,1035,Fifth Ave & S Dithridge St,Subscriber
21439681,7/27/2016 20:48,7/27/2016 21:14,70222,1568,1039,Atwood St & Bates St,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
21439738,7/27/2016 20:57,7/27/2016 22:34,70193,5802,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
21439735,7/27/2016 20:57,7/27/2016 22:35,70095,5900,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
21439762,7/27/2016 21:03,7/27/2016 21:05,70037,136,1003,First Ave & Smithfield St (Art Institute),1002,Third Ave & Wood St,Subscriber
21439779,7/27/2016 21:06,7/28/2016 10:25,70446,47942,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
21439793,7/27/2016 21:09,7/28/2016 10:25,70086,47764,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
21439797,7/27/2016 21:10,7/27/2016 21:36,70264,1565,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
21439830,7/27/2016 21:14,7/27/2016 21:34,70134,1222,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
21439840,7/27/2016 21:15,7/27/2016 21:43,70198,1684,1013,Isabella St & Federal St (PNC Park),1017,21st St & Penn Ave,Customer
21439865,7/27/2016 21:20,7/27/2016 21:31,70069,624,1000,Liberty Ave & Stanwix St,1008,Centre Ave & PPG Paints Arena,Customer
21439893,7/27/2016 21:26,7/27/2016 21:30,70056,259,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
21439899,7/27/2016 21:27,7/27/2016 21:48,70481,1232,1035,Fifth Ave & S Dithridge St,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Subscriber
21439897,7/27/2016 21:27,7/27/2016 22:03,70182,2161,1018,37th St & Butler St,1009,12th St & Penn Ave,Customer
21439905,7/27/2016 21:29,7/27/2016 21:56,70382,1669,1013,Isabella St & Federal St (PNC Park),1000,Liberty Ave & Stanwix St,Customer
21439911,7/27/2016 21:30,7/27/2016 21:56,70107,1547,1013,Isabella St & Federal St (PNC Park),1000,Liberty Ave & Stanwix St,Customer
21439915,7/27/2016 21:31,7/27/2016 21:56,70238,1479,1013,Isabella St & Federal St (PNC Park),1000,Liberty Ave & Stanwix St,Customer
21439956,7/27/2016 21:40,7/27/2016 21:56,70154,991,1013,Isabella St & Federal St (PNC Park),1000,Liberty Ave & Stanwix St,Customer
21439970,7/27/2016 21:43,7/27/2016 21:56,70335,775,1026,Penn Ave & S Whitfield St,1028,Penn Ave & Putnam St (Bakery Square),Customer
21439983,7/27/2016 21:47,7/27/2016 21:56,70242,512,1026,Penn Ave & S Whitfield St,1028,Penn Ave & Putnam St (Bakery Square),Customer
21439981,7/27/2016 21:47,7/27/2016 21:58,70337,680,1028,Penn Ave & Putnam St (Bakery Square),1032,Walnut St & College St,Customer
21439997,7/27/2016 21:50,7/27/2016 23:58,70440,7649,1000,Liberty Ave & Stanwix St,1047,S 22nd St & E Carson St,Customer
21440022,7/27/2016 21:55,7/27/2016 23:56,70073,7269,1000,Liberty Ave & Stanwix St,1047,S 22nd St & E Carson St,Customer
21440040,7/27/2016 22:00,7/28/2016 20:31,70228,81076,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),Customer
21440048,7/27/2016 22:02,7/28/2016 7:42,70017,34782,1013,Isabella St & Federal St (PNC Park),1051,Transit,Customer
21440052,7/27/2016 22:04,7/27/2016 23:04,70367,3583,1013,Isabella St & Federal St (PNC Park),1000,Liberty Ave & Stanwix St,Customer
21440069,7/27/2016 22:06,7/28/2016 7:44,70056,34673,1013,Isabella St & Federal St (PNC Park),1051,Transit,Customer
21440080,7/27/2016 22:08,7/27/2016 22:28,70181,1166,1011,Fort Duquesne Blvd & 7th St,1019,42nd St & Butler St,Subscriber
21440221,7/27/2016 22:45,7/27/2016 23:04,70179,1164,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
21440222,7/27/2016 22:45,7/27/2016 23:04,70007,1164,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
21440302,7/27/2016 23:04,7/27/2016 23:50,70395,2749,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
21440305,7/27/2016 23:05,7/27/2016 23:52,70117,2813,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
21440322,7/27/2016 23:09,7/27/2016 23:51,70145,2481,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
21440744,7/28/2016 0:14,7/28/2016 1:31,70045,4620,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Customer
21440807,7/28/2016 0:19,7/28/2016 1:31,70262,4291,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Customer
21440814,7/28/2016 0:20,7/28/2016 1:31,70447,4277,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Customer
21450057,7/28/2016 5:28,7/28/2016 7:37,70217,7742,1033,Ivy St & Walnut St   ,1051,Transit,Subscriber
21450707,7/28/2016 5:52,7/28/2016 6:10,70174,1063,1025,Penn Ave & N Fairmount St,1000,Liberty Ave & Stanwix St,Subscriber
21452189,7/28/2016 6:41,7/28/2016 6:58,70047,1059,1045,S 27th St & Sidney St. (Southside Works),1002,Third Ave & Wood St,Subscriber
21452548,7/28/2016 6:50,7/28/2016 6:57,70475,397,1021,Taylor St & Liberty Ave,1018,37th St & Butler St,Subscriber
21452721,7/28/2016 6:55,7/28/2016 7:21,70218,1559,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
21452755,7/28/2016 6:56,7/28/2016 7:05,70485,512,1033,Ivy St & Walnut St   ,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
21453218,7/28/2016 7:10,7/28/2016 7:19,70410,549,1016,17th St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
21453444,7/28/2016 7:16,7/28/2016 7:30,70072,812,1008,Centre Ave & PPG Paints Arena,1015,Federal St & E North Ave,Subscriber
21453523,7/28/2016 7:18,7/28/2016 7:26,70213,445,1029,Alder St & S Highland Ave,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
21453533,7/28/2016 7:19,7/28/2016 7:30,70345,684,1048,S 18th St & Sidney St,1006,Ross St & Sixth Ave (Steel Plaza T Station),Subscriber
21453609,7/28/2016 7:21,7/28/2016 7:26,70126,309,1033,Ivy St & Walnut St   ,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
21453716,7/28/2016 7:24,7/28/2016 8:59,70463,5700,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),Customer
21453985,7/28/2016 7:31,7/28/2016 7:51,70057,1214,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1006,Ross St & Sixth Ave (Steel Plaza T Station),Subscriber
21454067,7/28/2016 7:33,7/28/2016 7:47,70401,847,1048,S 18th St & Sidney St,1003,First Ave & Smithfield St (Art Institute),Customer
21454179,7/28/2016 7:36,7/28/2016 7:45,70362,554,1012,North Shore Trail & Fort Duquesne Bridge,1002,Third Ave & Wood St,Subscriber
21454342,7/28/2016 7:40,7/28/2016 7:58,70011,1087,1038,Boulevard of the Allies & Parkview Ave,1004,First Ave & B St (T Station),Subscriber
21454616,7/28/2016 7:48,7/28/2016 8:05,70081,996,1020,42nd & Penn Ave.,1000,Liberty Ave & Stanwix St,Customer
21454892,7/28/2016 7:55,7/28/2016 8:21,70232,1558,1026,Penn Ave & S Whitfield St,1000,Liberty Ave & Stanwix St,Subscriber
21455139,7/28/2016 8:03,7/28/2016 8:19,70165,999,1024,S Negley Ave & Baum Blvd,1044,Zulema St & Coltart Ave,Subscriber
21455197,7/28/2016 8:04,7/28/2016 8:18,70409,869,1048,S 18th St & Sidney St,1003,First Ave & Smithfield St (Art Institute),Subscriber
21455240,7/28/2016 8:05,7/28/2016 8:21,70255,977,1033,Ivy St & Walnut St   ,1041,Fifth Ave & S Bouquet St,Subscriber
21455455,7/28/2016 8:10,7/28/2016 8:17,70487,376,1009,12th St & Penn Ave,1017,21st St & Penn Ave,Subscriber
21455470,7/28/2016 8:11,7/28/2016 8:23,70217,716,1004,First Ave & B St (T Station),1013,Isabella St & Federal St (PNC Park),Subscriber
21455597,7/28/2016 8:14,7/28/2016 8:17,70040,227,1040,Bigelow Blvd & Fifth Ave,1043,Coltart Ave & Forbes Ave,Subscriber
21455687,7/28/2016 8:16,7/28/2016 8:25,70196,580,1016,17th St & Penn Ave,1001,Forbes Ave & Market Square,Subscriber
21455780,7/28/2016 8:18,7/28/2016 8:33,70327,875,1047,S 22nd St & E Carson St,1003,First Ave & Smithfield St (Art Institute),Subscriber
21456135,7/28/2016 8:27,7/28/2016 8:47,70088,1193,1020,42nd & Penn Ave.,1002,Third Ave & Wood St,Customer
21456402,7/28/2016 8:34,7/28/2016 8:48,70418,854,1020,42nd & Penn Ave.,1035,Fifth Ave & S Dithridge St,Subscriber
21456430,7/28/2016 8:35,7/28/2016 8:55,70028,1201,1014,Ridge Ave & Brighton Rd (CCAC),1017,21st St & Penn Ave,Customer
21456429,7/28/2016 8:35,7/28/2016 8:56,70365,1301,1047,S 22nd St & E Carson St,1006,Ross St & Sixth Ave (Steel Plaza T Station),Subscriber
21456578,7/28/2016 8:38,7/28/2016 8:53,70025,903,1033,Ivy St & Walnut St   ,1020,42nd & Penn Ave.,Subscriber
21456674,7/28/2016 8:40,7/28/2016 8:48,70231,490,1034,Ellsworth Ave & N Neville St,1037,Frew St & Schenley Dr,Subscriber
21456812,7/28/2016 8:43,7/28/2016 8:56,70109,755,1020,42nd & Penn Ave.,1034,Ellsworth Ave & N Neville St,Subscriber
21456917,7/28/2016 8:45,7/28/2016 8:53,70103,454,1021,Taylor St & Liberty Ave,1050,Healthy Ride Hub,Customer
21457002,7/28/2016 8:47,7/28/2016 9:03,70447,953,1047,S 22nd St & E Carson St,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
21457085,7/28/2016 8:49,7/28/2016 15:55,70116,25548,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
21457121,7/28/2016 8:50,7/28/2016 8:55,70257,271,1033,Ivy St & Walnut St   ,1024,S Negley Ave & Baum Blvd,Subscriber
21457162,7/28/2016 8:51,7/28/2016 9:02,70275,649,1008,Centre Ave & PPG Paints Arena,1016,17th St & Penn Ave,Subscriber
21457195,7/28/2016 8:52,7/28/2016 8:59,70316,473,1031,Maryland Ave & Ellsworth Ave,1034,Ellsworth Ave & N Neville St,Subscriber
21457865,7/28/2016 9:07,7/28/2016 9:23,70265,948,1038,Boulevard of the Allies & Parkview Ave,1041,Fifth Ave & S Bouquet St,Subscriber
21458407,7/28/2016 9:17,7/28/2016 9:22,70459,282,1029,Alder St & S Highland Ave,1033,Ivy St & Walnut St   ,Subscriber
21458525,7/28/2016 9:19,7/28/2016 9:50,70298,1835,1024,S Negley Ave & Baum Blvd,1037,Frew St & Schenley Dr,Subscriber
21459331,7/28/2016 9:35,7/28/2016 9:46,70063,654,1044,Zulema St & Coltart Ave,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
21459490,7/28/2016 9:37,7/28/2016 9:44,70278,405,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1019,42nd St & Butler St,Subscriber
21459720,7/28/2016 9:41,7/28/2016 10:02,70362,1248,1002,Third Ave & Wood St,1046,S 25th St & E Carson St,Subscriber
21459848,7/28/2016 9:43,7/28/2016 10:14,70263,1850,1025,Penn Ave & N Fairmount St,1011,Fort Duquesne Blvd & 7th St,Customer
21461240,7/28/2016 10:07,7/28/2016 10:14,70411,389,1038,Boulevard of the Allies & Parkview Ave,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
21462141,7/28/2016 10:18,7/28/2016 10:28,70256,585,1017,21st St & Penn Ave,1000,Liberty Ave & Stanwix St,Subscriber
21462326,7/28/2016 10:21,7/28/2016 10:30,70004,563,1025,Penn Ave & N Fairmount St,1026,Penn Ave & S Whitfield St,Subscriber
21462485,7/28/2016 10:23,7/28/2016 10:35,70108,709,1015,Federal St & E North Ave,1009,12th St & Penn Ave,Subscriber
21463839,7/28/2016 10:42,7/28/2016 11:39,70060,3389,1027,Shady Ave & Ellsworth Ave,1027,Shady Ave & Ellsworth Ave,Customer
21464127,7/28/2016 10:47,7/28/2016 20:37,70238,35433,1000,Liberty Ave & Stanwix St,1011,Fort Duquesne Blvd & 7th St,Customer
21464357,7/28/2016 10:50,7/28/2016 11:00,70183,551,1021,Taylor St & Liberty Ave,1025,Penn Ave & N Fairmount St,Customer
21464331,7/28/2016 10:50,7/28/2016 13:07,70107,8202,1000,Liberty Ave & Stanwix St,1011,Fort Duquesne Blvd & 7th St,Customer
21465570,7/28/2016 11:09,7/28/2016 11:11,70272,152,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
21469368,7/28/2016 12:06,7/28/2016 12:31,70278,1500,1019,42nd St & Butler St,1048,S 18th St & Sidney St,Subscriber
21473297,7/28/2016 13:08,7/28/2016 14:26,70005,4679,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
21474475,7/28/2016 13:26,7/28/2016 17:21,70156,14064,1026,Penn Ave & S Whitfield St,1026,Penn Ave & S Whitfield St,Customer
21475885,7/28/2016 13:49,7/28/2016 17:22,70412,12799,1030,S Euclid Ave & Centre Ave,1026,Penn Ave & S Whitfield St,Customer
21475848,7/28/2016 13:49,7/28/2016 17:23,70374,12837,1030,S Euclid Ave & Centre Ave,1026,Penn Ave & S Whitfield St,Customer
21476016,7/28/2016 13:51,7/28/2016 17:22,70363,12653,1030,S Euclid Ave & Centre Ave,1026,Penn Ave & S Whitfield St,Customer
21476372,7/28/2016 13:57,7/28/2016 14:04,70324,445,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1044,Zulema St & Coltart Ave,Customer
21476525,7/28/2016 14:00,7/28/2016 14:13,70290,775,1014,Ridge Ave & Brighton Rd (CCAC),1002,Third Ave & Wood St,Subscriber
21476960,7/28/2016 14:07,7/28/2016 15:05,70182,3480,1009,12th St & Penn Ave,1009,12th St & Penn Ave,Subscriber
21477733,7/28/2016 14:19,7/28/2016 14:24,70456,291,1009,12th St & Penn Ave,1017,21st St & Penn Ave,Subscriber
21479669,7/28/2016 14:54,7/28/2016 22:04,70278,25802,1048,S 18th St & Sidney St,1019,42nd St & Butler St,Subscriber
21481440,7/28/2016 15:31,7/28/2016 15:39,70340,505,1033,Ivy St & Walnut St   ,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Customer
21481675,7/28/2016 15:37,7/28/2016 15:49,70226,753,1008,Centre Ave & PPG Paints Arena,1013,Isabella St & Federal St (PNC Park),Customer
21482343,7/28/2016 15:53,7/28/2016 15:58,70261,280,1023,Liberty Ave & Baum Blvd,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Subscriber
21482754,7/28/2016 16:05,7/28/2016 16:12,70292,424,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Subscriber
21483422,7/28/2016 16:25,7/28/2016 16:30,70483,335,1028,Penn Ave & Putnam St (Bakery Square),1029,Alder St & S Highland Ave,Subscriber
21483419,7/28/2016 16:25,7/28/2016 16:36,70137,700,1028,Penn Ave & Putnam St (Bakery Square),1029,Alder St & S Highland Ave,Subscriber
21483538,7/28/2016 16:28,7/28/2016 16:34,70265,378,1041,Fifth Ave & S Bouquet St,1038,Boulevard of the Allies & Parkview Ave,Subscriber
21483771,7/28/2016 16:36,7/28/2016 16:47,70345,684,1006,Ross St & Sixth Ave (Steel Plaza T Station),1048,S 18th St & Sidney St,Subscriber
21483809,7/28/2016 16:37,7/28/2016 16:47,70313,575,1035,Fifth Ave & S Dithridge St,1023,Liberty Ave & Baum Blvd,Subscriber
21484109,7/28/2016 16:47,7/28/2016 17:49,70175,3701,1024,S Negley Ave & Baum Blvd,1024,S Negley Ave & Baum Blvd,Customer
21484289,7/28/2016 16:54,7/28/2016 17:15,70246,1219,1004,First Ave & B St (T Station),1044,Zulema St & Coltart Ave,Subscriber
21484494,7/28/2016 17:02,7/28/2016 17:11,70250,496,1005,Forbes Ave & Grant St,1048,S 18th St & Sidney St,Subscriber
21484587,7/28/2016 17:06,7/28/2016 17:31,70232,1505,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,Subscriber
21484610,7/28/2016 17:07,7/28/2016 17:20,70447,766,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1047,S 22nd St & E Carson St,Subscriber
21484702,7/28/2016 17:10,7/28/2016 17:15,70282,283,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1016,17th St & Penn Ave,Subscriber
21484732,7/28/2016 17:11,7/28/2016 17:23,70358,690,1025,Penn Ave & N Fairmount St,1021,Taylor St & Liberty Ave,Customer
21484854,7/28/2016 17:16,7/28/2016 17:27,70142,713,1000,Liberty Ave & Stanwix St,1016,17th St & Penn Ave,Customer
21484907,7/28/2016 17:17,7/28/2016 17:36,70321,1145,1005,Forbes Ave & Grant St,1019,42nd St & Butler St,Customer
21484920,7/28/2016 17:18,7/28/2016 17:23,70116,293,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1017,21st St & Penn Ave,Customer
21484930,7/28/2016 17:18,7/28/2016 17:38,70338,1163,1047,S 22nd St & E Carson St,1000,Liberty Ave & Stanwix St,Subscriber
21484970,7/28/2016 17:20,7/28/2016 17:24,70499,202,1003,First Ave & Smithfield St (Art Institute),1004,First Ave & B St (T Station),Subscriber
21484989,7/28/2016 17:21,7/28/2016 17:30,70273,536,1020,42nd & Penn Ave.,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),Subscriber
21485105,7/28/2016 17:26,7/28/2016 17:54,70046,1693,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
21485132,7/28/2016 17:27,7/28/2016 17:42,70171,915,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1029,Alder St & S Highland Ave,Subscriber
21485130,7/28/2016 17:27,7/28/2016 17:46,70460,1107,1002,Third Ave & Wood St,1048,S 18th St & Sidney St,Subscriber
21485180,7/28/2016 17:29,7/28/2016 17:36,70104,421,1038,Boulevard of the Allies & Parkview Ave,1040,Bigelow Blvd & Fifth Ave,Subscriber
21485166,7/28/2016 17:29,7/28/2016 17:45,70270,981,1043,Coltart Ave & Forbes Ave,1029,Alder St & S Highland Ave,Subscriber
21485216,7/28/2016 17:31,7/28/2016 17:47,70256,995,1000,Liberty Ave & Stanwix St,1017,21st St & Penn Ave,Customer
21485345,7/28/2016 17:36,7/28/2016 17:47,70277,652,1003,First Ave & Smithfield St (Art Institute),1048,S 18th St & Sidney St,Customer
21485329,7/28/2016 17:36,7/28/2016 17:55,70053,1164,1014,Ridge Ave & Brighton Rd (CCAC),1006,Ross St & Sixth Ave (Steel Plaza T Station),Subscriber
21485647,7/28/2016 17:47,7/28/2016 17:53,70231,329,1037,Frew St & Schenley Dr,1039,Atwood St & Bates St,Subscriber
21485664,7/28/2016 17:48,7/28/2016 17:53,70346,258,1041,Fifth Ave & S Bouquet St,1035,Fifth Ave & S Dithridge St,Subscriber
21485678,7/28/2016 17:49,7/28/2016 17:56,70275,444,1016,17th St & Penn Ave,1009,12th St & Penn Ave,Subscriber
21485724,7/28/2016 17:50,7/28/2016 17:56,70003,342,1016,17th St & Penn Ave,1009,12th St & Penn Ave,Customer
21485705,7/28/2016 17:50,7/28/2016 17:57,70437,421,1043,Coltart Ave & Forbes Ave,1038,Boulevard of the Allies & Parkview Ave,Subscriber
21485746,7/28/2016 17:51,7/28/2016 18:02,70418,657,1035,Fifth Ave & S Dithridge St,1021,Taylor St & Liberty Ave,Subscriber
21486086,7/28/2016 18:04,7/28/2016 18:13,70232,524,1000,Liberty Ave & Stanwix St,1012,North Shore Trail & Fort Duquesne Bridge,Subscriber
21486153,7/28/2016 18:06,7/28/2016 18:27,70487,1266,1020,42nd & Penn Ave.,1029,Alder St & S Highland Ave,Subscriber
21486189,7/28/2016 18:08,7/28/2016 18:21,70048,798,1006,Ross St & Sixth Ave (Steel Plaza T Station),1048,S 18th St & Sidney St,Customer
21486203,7/28/2016 18:09,7/28/2016 18:16,70166,457,1024,S Negley Ave & Baum Blvd,1033,Ivy St & Walnut St   ,Subscriber
21486603,7/28/2016 18:28,7/28/2016 18:32,70040,250,1043,Coltart Ave & Forbes Ave,1040,Bigelow Blvd & Fifth Ave,Subscriber
21486637,7/28/2016 18:30,7/28/2016 18:44,70037,820,1002,Third Ave & Wood St,1008,Centre Ave & PPG Paints Arena,Subscriber
21486718,7/28/2016 18:35,7/28/2016 18:41,70437,345,1038,Boulevard of the Allies & Parkview Ave,1043,Coltart Ave & Forbes Ave,Subscriber
21486753,7/28/2016 18:36,7/28/2016 19:28,70144,3085,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Subscriber
21486830,7/28/2016 18:41,7/28/2016 18:55,70312,837,1035,Fifth Ave & S Dithridge St,1032,Walnut St & College St,Subscriber
21486842,7/28/2016 18:42,7/28/2016 18:47,70455,318,1039,Atwood St & Bates St,1038,Boulevard of the Allies & Parkview Ave,Subscriber
21486863,7/28/2016 18:43,7/28/2016 19:10,70191,1569,1017,21st St & Penn Ave,1012,North Shore Trail & Fort Duquesne Bridge,Subscriber
21486899,7/28/2016 18:45,7/28/2016 18:50,70347,245,1005,Forbes Ave & Grant St,1000,Liberty Ave & Stanwix St,Subscriber
21486880,7/28/2016 18:45,7/28/2016 19:03,70338,1099,1000,Liberty Ave & Stanwix St,1047,S 22nd St & E Carson St,Subscriber
21486883,7/28/2016 18:45,7/28/2016 19:10,70116,1531,1017,21st St & Penn Ave,1012,North Shore Trail & Fort Duquesne Bridge,Subscriber
